title,text,link,date,symbol
Apple Stock Falling Is Proving The Law Of Gravity (NASDAQ ...,"AAPL is arguably the most expensive mega-cap tech company by valuation, with the possible exception of Amazon's multiples. Considering the whole range of risks,...",https://seekingalpha.com/article/4544084-apple-falling-is-proving-the-law-of-gravity,2022-09-30,AAPL
Apple Stock Faces Reality Check as Inflation Bites; Here’s ...,"No one has been immune from the global economic downturn, and it looks like Apple (AAPL) is now feeling the pinch too. Ditching its previous plans to up...",https://www.tipranks.com/news/article/apple-stock-faces-reality-check-as-inflation-bites-heres-what-next,2022-09-30,AAPL
Here's why investors should start betting on Apple and the stock market now,"Next, “daily momentum is now reaching oversold levels and DeMark exhaustion looks to be two-to-three days away from forming on AAPL stock on daily charts. Note:...",https://www.marketwatch.com/story/heres-why-investors-should-start-betting-on-apple-and-the-stock-market-now-11664535388,2022-09-30,AAPL
Apple’s (NASDAQ:AAPL) Senior Executive Resigns After ...,"Apple's (NASDAQ:AAPL) Senior Executive Resigns After Video of Sexist Remarks Goes Viral ... Apple's vice president of procurement, Tony Blevins, is ending his 22-...",https://www.tipranks.com/news/apples-nasdaqaapl-senior-executive-resigns-after-video-of-sexist-remarks-goes-viral,2022-09-30,AAPL
"Apple stock is showing structural issues, says Fairlead ...","Apple stock is showing structural issues, says Fairlead Strategies' Katie Stockton. watch now. In this video. AAPL-0.40 (-0.26%) After Hours.",https://www.cnbc.com/video/2022/09/30/apple-stock-is-showing-structural-issues-says-fairlead-strategies-katie-stockton.html,2022-09-30,AAPL
"Apple, Alphabet, Amazon, Tesla, Microsoft and Meta Lost ...",Apple Lost $119 Billion in 24 Hours. This picture was confirmed by a particularly negative report on Apple (AAPL) - Get Free Report by Bank of America analysts...,https://www.thestreet.com/technology/big-techs-260-billion-loss-day,2022-09-30,AAPL
Reducing Apple's dependence on China by just 10% would ...,Reviews · How Tos · AAPL · Apple Store · Apple Arcade · Apple Card · Apple Silicon · Apple One · CarPlay · Siri · HomeKit. Toggle dark mode.,https://9to5mac.com/2022/09/30/apples-dependence-on-china/,2022-09-30,AAPL
Korean antitrust authority raids Apple offices to investigate 33 ...,AAPL Company. Breaking news from Cupertino. We'll give you t… Antitrust. There are growing concerns...,https://9to5mac.com/2022/09/30/korean-antitrust/,2022-09-30,AAPL
SPYG Vs. VTI: Which ETF Is The Better One?,"SPYG: How Much Do You Like Apple, Microsoft, And Amazon? Sep. 30, 2022 1:30 PM ETSPDR Portfolio S&P 500 Growth ETF (SPYG)AAPL...",https://seekingalpha.com/article/4544034-spyg-etf-how-much-do-you-like-apple-microsoft-amazon,2022-09-30,AAPL
Apple consumers are cutting back on spending: Analyst,"Rising interest rates, inflation, and currency fluctuations have slammed tech stocks this year. And while Apple (AAPL) is certainly feeling the pain...",https://finance.yahoo.com/news/apple-consumers-are-cutting-back-on-spending-analyst-191020475.html,2022-10-03,AAPL
"Over 20% Of The S&P 500 Is Made Up Of 5 Stocks, Let's Talk About Them! Apple, Microsoft, Google, Amazon A","7.3% Apple AAPL; 5.7% Microsoft MSFT; 3.6% Google GOOGL; 3.3% Amazon AMZN; 2.5% Tesla TSLA. Also, the S&P 500 is America's largest companies, and returned...",https://www.benzinga.com/22/10/29123263/over-20-of-the-s-p-500-is-made-up-of-5-stocks-lets-talk-about-them-apple-microsoft-google-amazon-and,2022-10-03,AAPL
A Burnout Myth: Too Many Work Hours Cause Burnout,"AAPL is a leader in the world within forensic psychiatry. AAPL's ethical guidelines and AAPL's practice resources, ranging from conducting the forensic...",https://www.psychiatrictimes.com/view/a-burnout-myth-too-many-work-hours-cause-burnout,2022-10-03,AAPL
Working for Apple: Cook shares five traits the company seeks,AAPL Company. Breaking news from Cupertino. We'll give you t… Tim Cook. The CEO...,https://9to5mac.com/2022/10/03/working-for-apple/,2022-10-03,AAPL
Apple iPhone Exports From India Doubling in Boon to Modi's ...,In this article. AAPL. APPLE INC. 155.00. USD. -0.85-0.55% ... In this article. AAPL. APPLE INC. 155.00. USD. -0.85-0.55%.,https://www.bloomberg.com/news/articles/2022-10-04/apple-iphone-exports-from-india-doubling-in-boon-to-modi-s-plan,2022-10-03,AAPL
Apple and Amazon antitrust fines canceled by Italian court ...,An Italian administrative court scrapped a fine imposed by the country's antitrust authority on U.S. tech giants Apple (AAPL.O) and Amazon (AMZN.,https://9to5mac.com/2022/10/03/apple-and-amazon/,2022-10-03,AAPL
Why Qualcomm Stock Surged Higher Today,"On Monday, the U.S. Supreme Court refused to hear Apple's (AAPL -0.55%) appeal of a lower court ruling on the company's patent infringement dispute with...",https://www.fool.com/investing/2022/10/03/why-qualcomm-stock-surged-higher-today/,2022-10-03,AAPL
Should Vanguard S&P 500 Growth ETF (VOOG) Be on Your ...,"(AAPL) accounts for about 14.50% of total assets, followed by Microsoft Corp. (MSFT) and Amazon.com Inc. (AMZN). The top 10 holdings account for about 53.31% of...",https://www.nasdaq.com/articles/should-vanguard-sp-500-growth-etf-voog-be-on-your-investing-radar-3,2022-10-03,AAPL
This Is the Best Time to Buy These 7 Long-Term Stocks,"Apple (AAPL): The short term is cloudy, but AAPL is discounted and backed by Warren Buffett. Dollar General (DG): Dollar General isn't only a short-term...",https://investorplace.com/2022/10/this-is-the-best-time-to-buy-these-7-long-term-stocks/,2022-10-03,AAPL
This big tech stock looks way oversold. Here's your best strategy for buying it now in this volatile market.,"Ticker, Security name. TSLA, Tesla. GME, GameStop. AMC, AMC Entertainment. AAPL, Apple. NIO, NIO. AVCT, American Virtual Cloud Technologies.",https://www.marketwatch.com/story/heres-a-big-tech-name-to-put-on-your-shopping-list-and-how-to-buy-it-even-if-the-bear-market-is-far-from-over-11664794389,2022-10-03,AAPL
"After Hours Most Active for Oct 4, 2022 : SWN, COMP, X ...","(AAPL) is -0.08 at $146.02, with 3,164,283 shares traded. As reported by Zacks, the current mean recommendation for AAPL is in the ""buy range"". FedEx...",https://www.nasdaq.com/articles/after-hours-most-active-for-oct-4-2022-:-swn-comp-x-open-msft-aapl-fdx-meta-qqq-beke-twtr,2022-10-04,AAPL
If You Invested $1000 in AAPL Stock Right Before the 2008 ...,"AAPL Stock Since the 2008 Stock Market Crash ... Since 2008, AAPL stock has been trending upward and has demonstrated impressive growth. It has emerged as one of...",https://investorplace.com/2022/10/if-you-invested-1000-in-aapl-stock-right-before-the-2008-market-crash-heres-what-youd-have-today/,2022-10-04,AAPL
Better Buy: Apple Stock or the Entire Nasdaq?,"Among the most-loved tech stocks is Apple (AAPL -0.55%), a Warren Buffett favorite and the largest stock in the Nasdaq Composite and S&P 500 indices.",https://www.fool.com/investing/2022/10/04/better-buy-apple-stock-or-the-entire-nasdaq/,2022-10-04,AAPL
Apple Receives Complaint From US Labor Board in New York ...,AAPL. APPLE INC. 155.00. USD. -0.85-0.55%. The US National Labor Relations Board issued a complaint against Apple Inc. accusing it of illegally...,https://www.bloomberg.com/news/articles/2022-10-04/apple-receives-complaint-from-us-labor-board-in-new-york-case,2022-10-04,AAPL
Apple Inc loses smartphone chip appeal against Qualcomm Inc,Apple Inc (NASDAQ:AAPL) lost its US Supreme Court challenge against Qualcomm Inc over smartphone patents. The iPhone maker had attempted to cancel three...,https://www.proactiveinvestors.co.uk/companies/news/994399/apple-loses-another-legal-appeal-against-qualcomm-994399.html,2022-10-04,AAPL
Apple and Tesla Stock Aren't What They Were in August. Here's What Has Changed.,Apple (ticker: AAPL) is the biggest stock in the S&P 500 and probably represents safety more than any other stock. And through Aug.,https://www.barrons.com/articles/apple-tesla-amazon-microsoft-stock-market-51664833449,2022-10-04,AAPL
"Apple, others required to use USB-C charging port by 2024 as ...",Apple (NASDAQ:AAPL) and other consumer electronics companies will be required to use a USB-C charging port for their devices as the European Union has...,https://seekingalpha.com/news/3888535-apple-others-required-to-use-usb-c-charging-port-by-2024-as-eu-passes-reform,2022-10-04,AAPL
Alphabet's Google Vs. Apple: Better Recession Stock ...,"Alphabet (GOOG) and Apple (AAPL) are two of the biggest technology companies in the world. Both companies have built strong brands and moats,...",https://seekingalpha.com/article/4544559-alphabet-google-vs-apple-better-recession-stock,2022-10-04,AAPL
App Store revenue 'experienced its biggest drop in seven years',Reviews · How Tos · AAPL · Apple Store · Apple Arcade · Apple Card · Apple Silicon · Apple One · CarPlay · Siri · HomeKit. Toggle dark mode.,https://9to5mac.com/2022/10/04/app-store-revenue/,2022-10-04,AAPL
"Jabil: The Quarter That Was, The Years To Be (NYSE:JBL)","As the increase in consumer electronics demand caused by the pandemic begins to wane, Jabil's considerable dependence on IT giants like Apple (AAPL) and HP...",https://seekingalpha.com/article/4544660-jabil-the-quarter-that-was-the-years-to-be,2022-10-04,AAPL
Better Buy: Alphabet vs. Apple,"... valuable companies in the world, you can't go wrong with adding shares of Alphabet (GOOG 1.38%) (GOOGL 1.30%) or Apple (AAPL -0.55%) to your portfolio.",https://www.fool.com/investing/2022/10/05/better-buy-alphabet-vs-apple/,2022-10-05,AAPL
This Is When Apple Stock Will Outperform The S&P 500,AAPL does not merely follow the market. Those familiar with the capital asset pricing model must have heard of the concept of beta. This statistical metric...,https://www.thestreet.com/apple/stock/this-is-when-apple-stock-will-outperform-the-s-p-500,2022-10-05,AAPL
Microsoft (MSFT) Share Price Vs Apple (AAPL): Turn May Be ...,In this article ; MSFT. MICROSOFT CORP. 279.43. USD ; AAPL. APPLE INC. 155.00. USD ; TWTR. TWITTER INC ; 2330. TSMC. 518.00. TWD.,https://www.bloomberg.com/news/articles/2022-10-05/microsoft-s-turn-is-coming-in-stock-battle-of-titans-tech-watch,2022-10-05,AAPL
Why I Wouldn't Touch Apple's Stock With a 10 Foot Pole,"Apple cutting iPhone production is a sign of a weakening consumer. Many investors believe Apple (AAPL -0.55%) is one of the best companies in the world, and I'...",https://www.fool.com/investing/2022/10/05/why-i-wouldnt-touch-apples-stock-with-a-10-foot-po/,2022-10-05,AAPL
"Apple Made Anti-Union Threats in Oklahoma, Complaint Alleges","In this article ; AAPL. APPLE INC. 155.00 ; AMZN. AMAZON.COM INC. 98.95 ; SBUX. STARBUCKS CORP. 98.70 ; CMG. CHIPOTLE MEXICAN. 1,608.84.",https://www.bloomberg.com/news/articles/2022-10-05/apple-made-anti-union-threats-in-oklahoma-complaint-alleges,2022-10-05,AAPL
Will Apple Stock Quickly Rebound From The Sell Off?,... have beaten the market consistently since the end of 2016. AAPL Return Compared With Trefis Multi-Strategy Portfolio. Trefis. MORE FROMFORBES ADVISOR...,https://www.forbes.com/sites/greatspeculations/2022/10/05/will-apple-stock-quickly-rebound-from-the-sell-off/,2022-10-05,AAPL
"Apple asks suppliers to shift some AirPods, Beats production ...","Oct 5 (Reuters) - Apple Inc (AAPL.O) is asking its suppliers to move some AirPods and Beats headphone production to India for the first time,...",https://www.reuters.com/technology/apple-asks-suppliers-shift-some-airpods-beats-production-india-nikkei-2022-10-05/,2022-10-05,AAPL
Federal Court Gives Green Light to Deny Coverage,"AAPL members are required to be members of the APA, the American Academy of Child and Adolescent Psychiatry, or the Canadian Psychiatric Association. Therefore,...",https://www.psychiatrictimes.com/view/federal-court-gives-green-light-to-deny-coverage,2022-10-05,AAPL
Making Sense of the Latest Apple-iPhone News,"NASDAQ: AAPL. Apple. Apple Stock Quote. Market Cap. $2,350B. Today's Change. (-1.39%) -$2.09. Current Price. $148.50. Price as of March 10, 2023,...",https://www.fool.com/investing/2022/10/05/making-sense-of-the-latest-apple-iphone-news/,2022-10-05,AAPL
Tesla Retail Fans Bought $500 Million of the Shares Over Last ...,"In this article ; TSLA. TESLA INC. 180.13. USD ; AAPL. APPLE INC. 155.00. USD ; NYFANG. NYSE FANG+ Index. 5,764.38. USD ; TWTR. TWITTER INC.",https://www.bloomberg.com/news/articles/2022-10-05/tesla-s-retail-fans-undeterred-by-delivery-miss-recession-fears,2022-10-05,AAPL
Apple: Why I Bought More At $140 (NASDAQ:AAPL),"To me, any valuation near 20x is very attractive for a stock with ROCE (return on capital employed) near 100% like AAPL. At about 100% ROCE, a 5% investment...",https://seekingalpha.com/article/4544974-apple-why-i-bought-more-140,2022-10-06,AAPL
Apple Stock: The Stakes Are Sky-High Ahead of 3Q Earnings,"Wedbush's Dan Ives, who is currently the most bullish Wall Street analyst on AAPL at a price target of $220, has recently shared his preliminary thoughts...",https://www.thestreet.com/apple/stock/apple-stock-the-stakes-are-sky-high-ahead-of-3q-earnings,2022-10-06,AAPL
Apple Wins €728 Million Cut to Record French Antitrust Fine,AAPL. APPLE INC. 155.00. USD. -0.85-0.55% · GOOGL. ALPHABET INC-A. 101.62. USD. +1.30+1.30%. Apple Inc. won a €728 million-euro ($715 million) reduction to...,https://www.bloomberg.com/news/articles/2022-10-06/apple-wins-728-million-cut-to-record-french-antitrust-fine,2022-10-06,AAPL
Apple A Top Warren Buffett Holding And Has Crypto Feature ...,Warren Buffett holds Apple (AAPL) stock for a reason. The No. 1 company in his portfolio and the world's largest company by market cap has all the boxes...,https://www.investors.com/research/apple-stock-could-do-for-crypto/,2022-10-06,AAPL
Google debuts Pixel 7 and Pixel 7 Pro with big camera changes,"Starting at $599 for the base Pixel 7 and $899 for the Pixel 7 Pro, Google's phones undercut both Apple's (AAPL) iPhone 14 line, which starts at $799,...",https://finance.yahoo.com/news/google-debuts-pixel-7-and-pixel-7-pro-with-big-camera-changes-144543563.html,2022-10-06,AAPL
"iPhone 14 Plus review roundup: Big iPhone screen, on a budget","AAPL: 155 ( -0.85 ). Toggle navigation Close Nav. AppleInsider Logo ... AAPL: 155 ( -0.85 ). Copyright © 2023, Quiller Media, Inc.",https://appleinsider.com/articles/22/10/06/iphone-14-plus-review-roundup-big-iphone-screen-on-a-budget,2022-10-06,AAPL
Apple 27-inch mini LED display expected in early 2023,AAPL: 155 ( -0.85 ). Toggle navigation Close Nav. AppleInsider Logo · News · How-Tos. Apple A-Z. AirPods · Apple TV · Apple Watch · HomePod · iPad...,https://appleinsider.com/articles/22/10/06/apple-27-inch-mini-led-display-expected-in-early-2023,2022-10-06,AAPL
Flaw in macOS Archive Utility let attackers bypass Gatekeeper,AAPL: 155.85 ( +2.86 ). Toggle navigation Close Nav. AppleInsider Logo · News · How-Tos. Apple A-Z. AirPods · Apple TV · Apple Watch · HomePod · iPad...,https://appleinsider.com/articles/22/10/06/flaw-in-macos-archive-utility-could-let-attackers-bypass-gatekeeper,2022-10-06,AAPL
